id;desvionum;tailnum
23641;0;N248WN
23642;0;N3CGAA
23643;0;N3CHAA
23644;0;N3CSAA
23645;0;N905WN
23646;0;N905WN
23647;0;N248WN
23648;0;N248WN
23649;0;N219AA
23650;0;N274AA
23651;0;N450AA
23652;0;N496WN
23653;0;N740SW
23654;0;N444AA
23655;0;N236AA
23656;0;N253AA
23657;0;N444AA
23658;0;N680AA
23659;0;N925WN
23660;0;N625SW
23661;0;N625SW
23662;0;N625SW
23663;0;N625SW
23664;0;N735SA
23665;0;N735SA
23666;0;N735SA
23667;0;N735SA
23668;0;N735SA
23669;0;N655WN
23670;0;N655WN
23671;0;N670SW
23672;0;N670SW
23673;0;N670SW
23674;0;N639AA
23675;0;N5CRAA
23676;0;N256WN
23677;0;N256WN
23678;0;N256WN
23679;0;N616AA
23680;0;N5CMAA
23681;0;N5CSAA
23682;0;N635SW
23683;0;N4XCAA
23684;0;N200WN
23685;0;N200WN
23686;0;N734SA
23687;0;N734SA
23688;0;N413AA
23689;0;N633SW
23690;0;N633SW
23691;0;N633SW
23692;0;N633SW
23693;0;N542AA
23694;0;N415AA
23695;0;N705SW
23696;0;N459WN
23697;0;N239WN
23698;0;N239WN
23699;0;N761RR
23700;0;N761RR
23701;0;N211WN
23702;0;N4XDAA
23703;0;N4WBAA
23704;0;N4XJAA
23705;0;N940DL
23706;0;N412WN
23707;0;N412WN
23708;0;N412WN
23709;0;N237WN
23710;0;N237WN
23711;0;N237WN
23712;0;N237WN
23713;0;N965DL
23714;0;N768SW
23715;0;N768SW
23716;0;N768SW
23717;0;N768SW
23718;0;N281WN
23719;0;N281WN
23720;0;N281WN
23721;0;N281WN
23722;0;N909DE
23723;0;N690SW
23724;0;N354SW
23725;0;N5EKAA
23726;0;N5DSAA
23727;0;N913DE
23728;0;N521SW
23729;0;N652SW
23730;0;N521SW
23731;0;N521SW
23732;0;N521SW
23733;0;N521SW
23734;0;N452AA
23735;0;N579AA
23736;0;N582AA
23737;0;N452AA
23738;0;N579AA
23739;0;N582AA
23740;0;N909DE
23741;0;N965DL
23742;0;N458WN
23743;0;N458WN
23744;0;N585AA
23745;0;N519AA
23746;0;N411AA
23747;0;N585AA
23748;0;N519AA
23749;0;N411AA
23750;0;N911DE
23751;0;N940DL
23752;0;N691WN
23753;0;N691WN
23754;0;N4XRAA
23755;0;N596AA
23756;0;N563AA
23757;0;N909DE
23758;0;N913DE
23759;0;N628SW
23760;0;N628SW
23761;0;N3ASAA
23762;0;N3AGAA
23763;0;N3CAAA
23764;0;N965DL
23765;0;N909DE
23766;0;N782SA
23767;0;N423AA
23768;0;N443AA
23769;0;N410AA
23770;0;N423AA
23771;0;N443AA
23772;0;N410AA
23773;0;N911DE
23774;0;N940DL
23775;0;N461WN
23776;0;N436WN
23777;0;N909DE
23778;0;N965DL
23779;0;N917WN
23780;0;N917WN
23781;0;N461WN
23782;0;N461WN
23783;0;N568AA
23784;0;N4XRAA
23785;0;N435AA
23786;0;N965DL
23787;0;N909DE
23788;0;N519SW
23789;0;N520SW
23790;0;N624AA
23791;0;N5EYAA
23792;0;N5DDAA
23793;0;N909DE
23794;0;N913DE
23795;0;N385SW
23796;0;N385SW
23797;0;N293AA
23798;0;N3DGAA
23799;0;N3BYAA
23800;0;N909DE
23801;0;N965DL
23802;0;N692SW
23803;0;N737JW
23804;0;N3AAAA
23805;0;N3BRAA
23806;0;N3CEAA
23807;0;N911DE
23808;0;N940DL
23809;0;N249WN
23810;0;N339SW
23811;0;N445AA
23812;0;N418AA
23813;0;N567AA
23814;0;N940DL
23815;0;N913DE
23816;0;N361SW
23817;0;N325SW
23818;0;N480AA
23819;0;N253AA
23820;0;N431AA
23821;0;N431AA
23822;0;N965DL
23823;0;N909DE
23824;0;N438WN
23825;0;N438WN
23826;0;N452AA
23827;0;N579AA
23828;0;N582AA
23829;0;N452AA
23830;0;N579AA
23831;0;N582AA
23832;0;N911DE
23833;0;N940DL
23834;0;N940DL
23835;0;N398SW
23836;0;N398SW
23837;0;N614SW
23838;0;N614SW
23839;0;N502AA
23840;0;N467AA
23841;0;N417AA
23842;0;N502AA
23843;0;N278AA
23844;0;N417AA
23845;0;N909DE
23846;0;N910DE
23847;0;N965DL
23848;0;N737JW
23849;0;N751SW
23850;0;N737JW
23851;0;N517AA
23852;0;N471AA
23853;0;N258AA
23854;0;N965DL
23855;0;N909DE
23856;0;N799SW
23857;0;N295WN
23858;0;N527AA
23859;0;N544AA
23860;0;N527AA
23861;0;N544AA
23862;0;N940DL
23863;0;N913DE
23864;0;N921WN
23865;0;N921WN
23866;0;N201LV
23867;0;N201LV
23868;0;N509AA
23869;0;N475AA
23870;0;N575AA
23871;0;N509AA
23872;0;N475AA
23873;0;N575AA
23874;0;N910DE
23875;0;N965DL
23876;0;N401WN
23877;0;N473WN
23878;0;N3CFAA
23879;0;N3BEAA
23880;0;N3BHAA
23881;0;N911DE
23882;0;N940DL
23883;0;N940DL
23884;0;N688SW
23885;0;N371SW
23886;0;N531AA
23887;0;N4UBAA
23888;0;N223AA
23889;0;N531AA
23890;0;N4UBAA
23891;0;N223AA
23892;0;N940DL
23893;0;N913DE
23894;0;N747SA
23895;0;N747SA
23896;0;N207WN
23897;0;N207WN
23898;0;N558AA
23899;0;N509AA
23900;0;N490AA
23901;0;N965DL
23902;0;N909DE
23903;0;N448WN
23904;0;N437AA
23905;0;N435AA
23906;0;N563AA
23907;0;N911DE
23908;0;N910DE
23909;0;N940DL
23910;0;N201LV
23911;0;N422WN
23912;0;N909DE
23913;0;N910DE
23914;0;N965DL
23915;0;N925WN
23916;0;N965DL
23917;0;N909DE
23918;0;N266WN
23919;0;N277WN
23920;0;N525AA
23921;0;N587AA
23922;0;N472AA
23923;0;N525AA
23924;0;N587AA
23925;0;N472AA
23926;0;N940DL
23927;0;N913DE
23928;0;N669SW
23929;0;N276WN
23930;0;N614SW
23931;0;N550AA
23932;0;N233AA
23933;0;N274AA
23934;0;N523SW
23935;0;N298AA
23936;0;N4YRAA
23937;0;N447AA
23938;0;N916DE
23939;0;N277WN
23940;0;N629SW
23941;0;N521AA
23942;0;N515AA
23943;0;N413AA
23944;0;N915DE
23945;0;N746SW
23946;0;N433AA
23947;0;N4WMAA
23948;0;N4YJAA
23949;0;N914DE
23950;0;N262WN
23951;0;N911DE
23952;0;N312SW
23953;0;N312SW
23954;0;N312SW
23955;0;N357SW
23956;0;N357SW
23957;0;N357SW
23958;0;N489AA
23959;0;N427AA
23960;0;N469AA
23961;0;N489AA
23962;0;N427AA
23963;0;N469AA
23964;0;N916DE
23965;0;N915DE
23966;0;N444WN
23967;0;N238WN
23968;0;N5DTAA
23969;0;N5DLAA
23970;0;N5FTAA
23971;0;N915DE
23972;0;N916DE
23973;0;N766SW
23974;0;N5EBAA
23975;0;N5DDAA
23976;0;N633AA
23977;0;N915DE
23978;0;N910DE
23979;0;N224WN
23980;0;N905WN
23981;0;N910DE
23982;0;N914DE
23983;0;N730SW
23984;0;N4XVAA
23985;0;N4YHAA
23986;0;N439AA
23987;0;N4YHAA
23988;0;N439AA
23989;0;N910DE
23990;0;N916DE
23991;0;N327SW
23992;0;N618WN
23993;0;N5DBAA
23994;0;N5DPAA
23995;0;N5FEAA
23996;0;N916DE
23997;0;N915DE
23998;0;N669SW
23999;0;N276WN
24000;0;N633AA
24001;0;N5CWAA
24002;0;N610AA
24003;0;N910DE
24004;0;N914DE
24005;0;N495WN
24006;0;N714CB
24007;0;N714CB
24008;0;N475AA
24009;0;N480AA
24010;0;N558AA
24011;0;N915DE
24012;0;N910DE
24013;0;N772SW
24014;0;N427WN
24015;0;N450AA
24016;0;N444AA
24017;0;N441AA
24018;0;N916DE
24019;0;N915DE
24020;0;N265WN
24021;0;N265WN
24022;0;N526SW
24023;0;N509SW
24024;0;N5FKAA
24025;0;N5FMAA
24026;0;N5CCAA
24027;0;N910DE
24028;0;N916DE
24029;0;N230WN
24030;0;N373SW
24031;0;N911DE
24032;0;N910DE
24033;0;N738CB
24034;0;N615SW
24035;0;N910DE
24036;0;N914DE
24037;0;N505SW
24038;0;N910DE
24039;0;N916DE
24040;0;N669SW
24041;0;N916DE
24042;0;N915DE
24043;0;N689SW
24044;0;N689SW
24045;0;N300SW
24046;0;N300SW
24047;0;N915DE
24048;0;N914DE
24049;0;N229WN
24050;0;N703SW
24051;0;N4YAAA
24052;0;N911DE
24053;0;N910DE
24054;0;N656SW
24055;0;N656SW
24056;0;N656SW
24057;0;N656SW
24058;0;N656SW
24059;0;N5EMAA
24060;0;N5FEAA
24061;0;N5CEAA
24062;0;N916DE
24063;0;N915DE
24064;0;N785SW
24065;0;N446WN
24066;0;N202AA
24067;0;N421AA
24068;0;N562AA
24069;0;N202AA
24070;0;N910DE
24071;0;N916DE
24072;0;N485WN
24073;0;N485WN
24074;0;N485WN
24075;0;N401AA
24076;0;N558AA
24077;0;N509AA
24078;0;N401AA
24079;0;N558AA
24080;0;N509AA
24081;0;N911DE
24082;0;N910DE
24083;0;N434WN
24084;0;N742SW
24085;0;N915DE
24086;0;N914DE
24087;0;N289WN
24088;0;N514SW
24089;0;N916DE
24090;0;N456WN
24091;0;N491AA
24092;0;N547AA
24093;0;N548AA
24094;0;N915DE
24095;0;N235WN
24096;0;N235WN
24097;0;N235WN
24098;0;N754SW
24099;0;N754SW
24100;0;N754SW
24101;0;N910DE
24102;0;N915DE
24103;0;N914DE
24104;0;N608SW
24105;0;N633SW
24106;0;N3BPAA
24107;0;N3DEAA
24108;0;N3ACAA
24109;0;N913DE
24110;0;N910DE
24111;0;N767SW
24112;0;N767SW
24113;0;N767SW
24114;0;N767SW
24115;0;N767SW
24116;0;N924WN
24117;0;N924WN
24118;0;N924WN
24119;0;N924WN
24120;0;N924WN
24121;0;N556AA
24122;0;N412AA
24123;0;N241AA
24124;0;N916DE
24125;0;N915DE
24126;0;N706SW
24127;0;N426AA
24128;0;N511AA
24129;0;N916DE
24130;0;N916DE
24131;0;N624SW
24132;0;N624SW
24133;0;N382SW
24134;0;N382SW
24135;0;N586AA
24136;0;N274AA
24137;0;N584AA
24138;0;N919DE
24139;0;N994DL
24140;0;N387DA
24141;0;N986DL
24142;0;N3751B
24143;0;N258WN
24144;0;N258WN
24145;0;N435WN
24146;0;N435WN
24147;0;N745VJ
24148;0;N741UW
24149;0;N724UW
24150;0;N769US
24151;0;N4XJAA
24152;0;N258AA
24153;0;N574AA
24154;0;N443AA
24155;0;N258AA
24156;0;N574AA
24157;0;N626DL
24158;0;N127DL
24159;0;N502SW
24160;0;N451UW
24161;0;N454UW
24162;0;N441US
24163;0;N203JB
24164;0;N203JB
24165;0;N206JB
24166;0;N206JB
24167;0;N266JB
24168;0;N266JB
24169;0;N14652
24170;0;N11651
24171;0;N921DL
24172;0;N959DL
24173;0;N299WN
24174;0;N299WN
24175;0;N299WN
24176;0;N440US
24177;0;N452UW
24178;0;N454UW
24179;0;N591US
24180;0;N441US
24181;0;N450AA
24182;0;N444AA
24183;0;N441AA
24184;0;N229JB
24185;0;N229JB
24186;0;N203JB
24187;0;N203JB
24188;0;N206JB
24189;0;N206JB
24190;0;N17126
24191;0;N14102
24192;0;N21108
24193;0;N937DL
24194;0;N919DE
24195;0;N920DL
24196;0;N485WN
24197;0;N475WN
24198;0;N422AA
24199;0;N4WUAA
24200;0;N401AA
24201;0;N12216
24202;0;N36280
24203;0;N27213
24204;0;N935DL
24205;0;N935DL
24206;0;N943DL
24207;0;N943DL
24208;0;N920DE
24209;0;N920DE
24210;0;N423WN
24211;0;N463WN
24212;0;N426WN
24213;0;N4XWAA
24214;0;N571AA
24215;0;N951DL
24216;0;N951DL
24217;0;N918DE
24218;0;N918DE
24219;0;N939DL
24220;0;N939DL
24221;0;N607SW
24222;0;N607SW
24223;0;N607SW
24224;0;N607SW
24225;0;N607SW
24226;0;N607SW
24227;0;N329SW
24228;0;N329SW
24229;0;N329SW
24230;0;N329SW
24231;0;N329SW
24232;0;N329SW
24233;0;N934UA
24234;0;N33289
24235;0;N16703
24236;0;N14320
24237;0;N911DL
24238;0;N920DL
24239;0;N956DL
24240;0;N550WN
24241;0;N284WN
24242;0;N284WN
24243;0;N439US
24244;0;N445US
24245;0;N529AA
24246;0;N487AA
24247;0;N546AA
24248;0;N26210
24249;0;N37290
24250;0;N24211
24251;0;N911DL
24252;0;N920DL
24253;0;N956DL
24254;0;N229WN
24255;0;N229WN
24256;0;N229WN
24257;0;N704US
24258;0;N701UW
24259;0;N594AA
24260;0;N4XPAA
24261;0;N33286
24262;0;N77261
24263;0;N37252
24264;0;N911DL
24265;0;N920DL
24266;0;N956DL
24267;0;N230WN
24268;0;N230WN
24269;0;N230WN
24270;0;N725SW
24271;0;N725SW
24272;0;N725SW
24273;0;N466AA
24274;0;N452AA
24275;0;N911DL
24276;0;N920DL
24277;0;N956DL
24278;0;N656SW
24279;0;N656SW
24280;0;N656SW
24281;0;N656SW
24282;0;N624SW
24283;0;N624SW
24284;0;N624SW
24285;0;N624SW
24286;0;N425UA
24287;0;N443US
24288;0;N443US
24289;0;N953UW
24290;0;N953UW
24291;0;N933DL
24292;0;N910DL
24293;0;N907DE
24294;0;N298WN
24295;0;N298WN
24296;0;N222WN
24297;0;N222WN
24298;0;N704US
24299;0;N701UW
24300;0;N419AA
24301;0;N542AA
24302;0;N427AA
24303;0;N933DL
24304;0;N910DL
24305;0;N907DE
24306;0;N731SA
24307;0;N247WN
24308;0;N423US
24309;0;N423US
24310;0;N451UW
24311;0;N451UW
24312;0;N461AA
24313;0;N577AA
24314;0;N76504
24315;0;N282WN
24316;0;N12313
24317;0;N76505
24318;0;N911DL
24319;0;N928DL
24320;0;N915RW
24321;0;N1309T
24322;0;N397SW
24323;0;N397SW
24324;0;N370AA
24325;0;N619AA
24326;0;N5EGAA
24327;0;N12318
24328;0;N17344
24329;0;N17719
24330;0;N975DL
24331;0;N625DL
24332;0;N954DL
24333;0;N954DL
24334;0;N989DL
24335;0;N989DL
24336;0;N778SW
24337;0;N249WN
24338;0;N5DAAA
24339;0;N5CKAA
24340;0;N5DWAA
24341;0;N12313
24342;0;N909DA
24343;0;N911DA
24344;0;N325SW
24345;0;N325SW
24346;0;N325SW
24347;0;N303SW
24348;0;N303SW
24349;0;N303SW
24350;0;N303SW
24351;0;N4YLAA
24352;0;N596AA
24353;0;N4WAAA
24354;0;N11651
24355;0;N14639
24356;0;N37615
24357;0;N932DL
24358;0;N952DL
24359;0;N922DL
24360;0;N768NC
24361;0;N361NB
24362;0;N321NB
24363;0;N905WN
24364;0;N248WN
24365;0;N176UW
24366;0;N188US
24367;0;N192UW
24368;0;N080AA
24369;0;N067AA
24370;0;N080AA
24371;0;N216JB
24372;0;N216JB
24373;0;N265JB
24374;0;N265JB
24375;0;N193JB
24376;0;N193JB
24377;0;N903DE
24378;0;N935DL
24379;0;N955DL
24380;0;N640SW
24381;0;N640SW
24382;0;N640SW
24383;0;N640SW
24384;0;N640SW
24385;0;N613SW
24386;0;N613SW
24387;0;N613SW
24388;0;N613SW
24389;0;N613SW
24390;0;N345SA
24391;0;N163US
24392;0;N161UW
24393;0;N182UW
24394;0;N4XUAA
24395;0;N4XVAA
24396;0;N4XVAA
24397;0;N4XUAA
24398;0;N4XVAA
24399;0;N4XVAA
24400;0;N193JB
24401;0;N193JB
24402;0;N267JB
24403;0;N267JB
24404;0;N258JB
24405;0;N258JB
24406;0;N14336
24407;0;N70352
24408;0;N12318
24409;0;N908DE
24410;0;N919DL
24411;0;N912DL
24412;0;N342SW
24413;0;N935UW
24414;0;N182UW
24415;0;N165US
24416;0;N281JB
24417;0;N249JB
24418;0;N178JB
24419;0;N997DL
24420;0;N919DL
24421;0;N906DE
24422;0;N470WN
24423;0;N935UW
24424;0;N182UW
24425;0;N165US
24426;0;N438AA
24427;0;N4XJAA
24428;0;N595AA
24429;0;N281JB
24430;0;N249JB
24431;0;N178JB
24432;0;N18220
24433;0;N14601
24434;0;N14231
24435;0;N686DA
24436;0;N624DL
24437;0;N617DL
24438;0;N370SW
24439;0;N370SW
24440;0;N370SW
24441;0;N424US
24442;0;N409US
24443;0;N14731
24444;0;N27722
24445;0;N14605
24446;0;N913DE
24447;0;N907DE
24448;0;N910DL
24449;0;N611SW
24450;0;N611SW
24451;0;N611SW
24452;0;N344SW
24453;0;N344SW
24454;0;N399WN
24455;0;N227AA
24456;0;N543AA
24457;0;N216JB
24458;0;N265JB
24459;0;N193JB
24460;0;N63305
24461;0;N69333
24462;0;N14320
24463;0;N913DE
24464;0;N907DE
24465;0;N910DL
24466;0;N424WN
24467;0;N424WN
24468;0;N460WN
24469;0;N460WN
24470;0;N4UCAA
24471;0;N462AA
24472;0;N445AA
24473;0;N14242
24474;0;N14214
24475;0;N87507
24476;0;N906DA
24477;0;N911DA
24478;0;N911DA
24479;0;N901DA
24480;0;N901DA
24481;0;N9333
24482;0;N8921E
24483;0;N1799U
24484;0;N390SW
24485;0;N960UW
24486;0;N421US
24487;0;N406US
24488;0;N4WJAA
24489;0;N4WPAA
24490;0;N568AA
24491;0;N37290
24492;0;N57852
24493;0;N19623
24494;0;N919DE
24495;0;N690DL
24496;0;N918DL
24497;0;N776NC
24498;0;N785NC
24499;0;N9333
24500;0;N8921E
24501;0;N1799U
24502;0;N251WN
24503;0;N251WN
24504;0;N939UW
24505;0;N177US
24506;0;N933UW
24507;0;N265JB
24508;0;N193JB
24509;0;N267JB
24510;0;N649DL
24511;0;N687DL
24512;0;N668DN
24513;0;N787NC
24514;0;N783NC
24515;0;N242WN
24516;0;N444UA
24517;0;N484UA
24518;0;N414UA
24519;0;N5CCAA
24520;0;N5DUAA
24521;0;N371DA
24522;0;N348NB
24523;0;N333NB
24524;0;N442WN
24525;0;N442WN
24526;0;N495UA
24527;0;N440UA
24528;0;N183UW
24529;0;N176UW
24530;0;N189UW
24531;0;N35271
24532;0;N36272
24533;0;N76269
24534;0;N917DE
24535;0;N945N
24536;0;N270WN
24537;0;N418WN
24538;0;N481UA
24539;0;N444UA
24540;0;N476UA
24541;0;N102UW
24542;0;N102UW
24543;0;N102UW
24544;0;N102UW
24545;0;N106US
24546;0;N106US
24547;0;N343NW
24548;0;N333NB
24549;0;N456WN
24550;0;N456WN
24551;0;N456WN
24552;0;N733SA
24553;0;N733SA
24554;0;N733SA
24555;0;N497UA
24556;0;N441UA
24557;0;N484UA
24558;0;N476UA
24559;0;N489UA
24560;0;N77295
24561;0;N16217
24562;0;N73291
24563;0;N980DL
24564;0;N980DL
24565;0;N975DL
24566;0;N998DL
24567;0;N980DL
24568;0;N969DL
24569;0;N8928E
24570;0;N925US
24571;0;N8929E
24572;0;N8928E
24573;0;N903WN
24574;0;N653SW
24575;0;N481UA
24576;0;N440UA
24577;0;N477UA
24578;0;N702UW
24579;0;N702UW
24580;0;N946DL
24581;0;N6708D
24582;0;N963DL
24583;0;N670DN
24584;0;N913DL
24585;0;N6715C
24586;0;N387SW
24587;0;N625SW
24588;0;N452UA
24589;0;N469UA
24590;0;N452UA
24591;0;N756US
24592;0;N532AU
24593;0;N527AU
24594;0;N469AA
24595;0;N227AA
24596;0;N543AA
24597;0;N16647
24598;0;N14604
24599;0;N903DA
24600;0;N398DA
24601;0;N305SW
24602;0;N305SW
24603;0;N378SW
24604;0;N378SW
24605;0;N483UA
24606;0;N475UA
24607;0;N445UA
24608;0;N161UW
24609;0;N190UW
24610;0;N185UW
24611;0;
24612;0;N35407
24613;0;N984DL
24614;0;N918DL
24615;0;N8928E
24616;0;N787NC
24617;0;N921WN
24618;0;N201LV
24619;0;N447UA
24620;0;N492UA
24621;0;N470UA
24622;0;N967UW
24623;0;N967UW
24624;0;N948UW
24625;0;N947UW
24626;0;N945UW
24627;0;N4WSAA
24628;0;N4WSAA
24629;0;N436AA
24630;0;N398DA
24631;0;N3732J
24632;0;N327NB
24633;0;N329NB
24634;0;N344NW
24635;0;N373SW
24636;0;N449UA
24637;0;N470UA
24638;0;N495UA
24639;0;N178US
24640;0;N121UW
24641;0;N184US
24642;0;N184US
24643;0;N194UW
24644;0;N194UW
24645;0;N3CHAA
24646;0;N3CSAA
24647;0;N18243
24648;0;N27213
24649;0;N25705
24650;0;N697DL
24651;0;N6706Q
24652;0;N662DN
24653;0;N484WN
24654;0;N351SW
24655;0;N444UA
24656;0;N475UA
24657;0;N405US
24658;0;N451UW
24659;0;N451UW
24660;0;N450UW
24661;0;N441US
24662;0;N466AA
24663;0;N432AA
24664;0;N444AA
24665;0;N14230
24666;0;N37281
24667;0;N16234
24668;0;N901DE
24669;0;N933DL
24670;0;N961DL
24671;0;N283WN
24672;0;N903WN
24673;0;N596UA
24674;0;N442UA
24675;0;N583UA
24676;0;N122US
24677;0;N744P
24678;0;N704US
24679;0;N464AA
24680;0;N446AA
24681;0;N236AA
24682;0;N583JB
24683;0;N662JB
24684;0;N632JB
24685;0;N14250
24686;0;N16217
24687;0;N12218
24688;0;N901DE
24689;0;N933DL
24690;0;N961DL
24691;0;N387SW
24692;0;N625SW
24693;0;N438UA
24694;0;N491UA
24695;0;N234AA
24696;0;N539AA
24697;0;N560AA
24698;0;N583JB
24699;0;N662JB
24700;0;N632JB
24701;0;N37273
24702;0;N367NW
24703;0;N320US
24704;0;N321US
24705;0;N469WN
24706;0;N469WN
24707;0;N746SW
24708;0;N457UA
24709;0;N459UA
24710;0;N441UA
24711;0;N170US
24712;0;N191UW
24713;0;N162UW
24714;0;N544AA
24715;0;N474AA
24716;0;N590AA
24717;0;N33292
24718;0;N73283
24719;0;N77295
24720;0;N913DE
24721;0;N353NW
24722;0;N345NW
24723;0;N316US
24724;0;N464WN
24725;0;N293WN
24726;0;N481UA
24727;0;N490UA
24728;0;N451UA
24729;0;N104UW
24730;0;N422US
24731;0;N113UW
24732;0;N415AA
24733;0;N465AA
24734;0;N266AA
24735;0;N415AA
24736;0;N465AA
24737;0;N266AA
24738;0;N58606
24739;0;N14605
24740;0;N16646
24741;0;N913DE
24742;0;N907DE
24743;0;N371DA
24744;0;N244WN
24745;0;N244WN
24746;0;N244WN
24747;0;N438UA
24748;0;N495UA
24749;0;N440UA
24750;0;N450UW
24751;0;N438US
24752;0;N58606
24753;0;N14605
24754;0;N16646
24755;0;N907DE
24756;0;N371DA
24757;0;N215WN
24758;0;N276WN
24759;0;N481UA
24760;0;N440UA
24761;0;N477UA
24762;0;N591US
24763;0;N591US
24764;0;N527AU
24765;0;N505AU
24766;0;N591US
24767;0;N5DVAA
24768;0;N5BYAA
24769;0;N632AA
24770;0;N3736C
24771;0;N911DA
24772;0;N389SW
24773;0;N683SW
24774;0;N476UA
24775;0;N489UA
24776;0;N408UA
24777;0;N478UA
24778;0;N472UA
24779;0;N476UA
24780;0;N768US
24781;0;N768US
24782;0;N722US
24783;0;N445AA
24784;0;N418AA
24785;0;N567AA
24786;0;N445AA
24787;0;N418AA
24788;0;N567AA
24789;0;N12218
24790;0;N12218
24791;0;N37420
24792;0;N250WN
24793;0;N223WN
24794;0;N428UA
24795;0;N477UA
24796;0;N446UA
24797;0;N530AU
24798;0;N956UW
24799;0;N955UW
24800;0;N724UW
24801;0;N724UW
24802;0;N4WVAA
24803;0;N4XCAA
24804;0;N4WUAA
24805;0;N14653
24806;0;N937DL
24807;0;N919DE
24808;0;N920DL
24809;0;N335NW
24810;0;N353NW
24811;0;N345NW
24812;0;N725SW
24813;0;N725SW
24814;0;N467UA
24815;0;N492UA
24816;0;N948UW
24817;0;N16713
24818;0;N3736C
24819;0;N620SW
24820;0;N709SW
24821;0;N477UA
24822;0;N482UA
24823;0;N497UA
24824;0;N14219
24825;0;N39297
24826;0;N12216
24827;0;N974DL
24828;0;N906DL
24829;0;N916DL
24830;0;N524SW
24831;0;N467UA
24832;0;N489UA
24833;0;N488UA
24834;0;N765US
24835;0;N769US
24836;0;N765US
24837;0;N16703
24838;0;N24729
24839;0;N621DL
24840;0;N692DL
24841;0;N692DL
24842;0;N3733Z
24843;0;N679DA
24844;0;N503SW
24845;0;N527SW
24846;0;N497UA
24847;0;N449UA
24848;0;N106US
24849;0;N191UW
24850;0;N163US
24851;0;N4XJAA
24852;0;N595AA
24853;0;N14639
24854;0;N913DL
24855;0;N992DL
24856;0;N909DL
24857;0;N759NW
24858;0;N675MC
24859;0;N763NW
24860;0;N338SW
24861;0;N621SW
24862;0;N451UA
24863;0;N445UA
24864;0;N454UA
24865;0;N952UW
24866;0;N952UW
24867;0;N955UW
24868;0;N963UW
24869;0;N963UW
24870;0;N14639
24871;0;N931DL
24872;0;N668DN
24873;0;N687DL
24874;0;N759NW
24875;0;N675MC
24876;0;N763NW
24877;0;N632SW
24878;0;N374SW
24879;0;N472UA
24880;0;N480UA
24881;0;N401UA
24882;0;N193UW
24883;0;N193UW
24884;0;N178US
24885;0;N522AA
24886;0;N585AA
24887;0;N529AA
24888;0;N522AA
24889;0;N585AA
24890;0;N529AA
24891;0;N37419
24892;0;N39423
24893;0;N73276
24894;0;N483WN
24895;0;N483WN
24896;0;N484UA
24897;0;N451UA
24898;0;N447UA
24899;0;N407UA
24900;0;N401UA
24901;0;N498UA
24902;0;N193UW
24903;0;N170US
24904;0;N193UW
24905;0;N566AA
24906;0;N599AA
24907;0;N594AA
24908;0;N604DL
24909;0;N609DL
24910;0;N483WN
24911;0;N203WN
24912;0;N459UA
24913;0;N442UA
24914;0;N491UA
24915;0;N967UW
24916;0;N944UW
24917;0;N461AA
24918;0;N577AA
24919;0;N461AA
24920;0;N577AA
24921;0;N14735
24922;0;N14628
24923;0;N933DL
24924;0;N910DL
24925;0;N907DE
24926;0;N315NB
24927;0;N312US
24928;0;N352NW
24929;0;N349NW
24930;0;N312US
24931;0;N350NA
24932;0;N335SW
24933;0;N380SW
24934;0;N451UA
24935;0;N445UA
24936;0;N454UA
24937;0;N917UW
24938;0;N934UW
24939;0;N19621
24940;0;N24729
24941;0;N933DL
24942;0;N910DL
24943;0;N907DE
24944;0;N312US
24945;0;N350NA
24946;0;N311US
24947;0;N284WN
24948;0;N287WN
24949;0;N470UA
24950;0;N439UA
24951;0;N475UA
24952;0;
24953;0;N530AU
24954;0;N505AU
24955;0;N505AU
24956;0;N77865
24957;0;N57869
24958;0;N24715
24959;0;N907DE
24960;0;N950DL
24961;0;N999DN
24962;0;N999DN
24963;0;N288WN
24964;0;N439UA
24965;0;N475UA
24966;0;N481UA
24967;0;N966UW
24968;0;N717UW
24969;0;N763US
24970;0;N747UW
24971;0;N747UW
24972;0;N77865
24973;0;N57869
24974;0;N24715
24975;0;N295WN
24976;0;N295WN
24977;0;N482UA
24978;0;N479UA
24979;0;N481UA
24980;0;N493UA
24981;0;N449UA
24982;0;N453UA
24983;0;N468AA
24984;0;N591AA
24985;0;N521AA
24986;0;N906DL
24987;0;N900DE
24988;0;N934DL
24989;0;N623DL
24990;0;N981DL
24991;0;N444UA
24992;0;N458UA
24993;0;N119US
24994;0;N119US
24995;0;N105UW
24996;0;N111US
24997;0;N105UW
24998;0;N105UW
24999;0;N5EEAA
25000;0;N630AA
25001;0;N5EFAA
25002;0;N17233
25003;0;N54241
25004;0;N38257
25005;0;N919DL
25006;0;N919DL
25007;0;N946DL
25008;0;N902DE
25009;0;N902DE
25010;0;N662SW
25011;0;N662SW
25012;0;N469UA
25013;0;N493UA
25014;0;N479UA
25015;0;N458UW
25016;0;N737US
25017;0;N710UW
25018;0;N445AA
25019;0;N418AA
25020;0;N567AA
25021;0;N908DL
25022;0;N919DE
25023;0;N785SW
25024;0;N446WN
25025;0;N445US
25026;0;N445US
25027;0;N405US
25028;0;N405US
25029;0;N457UW
25030;0;N457UW
25031;0;N578AA
25032;0;N290AA
25033;0;N533AA
25034;0;N578AA
25035;0;N460AA
25036;0;N533AA
25037;0;N908DL
25038;0;N937DL
